file_path,filename,language,account,category,category_code,category_slug,theme,part,parts,rows,palette,background_hex,accent_hex,has_flag,post_at_local,post_date,post_time,post_index,caption,alt_text,hashtags,source_file
05_bengali/bengali_07-time-frequency_p2of6_time.png,bengali_07-time-frequency_p2of6_time.png,Bengali,speaksilq_bengali,Time & Calendar,07,time-frequency,time,2,6,13,mint,#C8F0DE,#196B46,yes,2026-09-22 13:00,2026-09-22,13:00,74,"English vs Bengali — Time & Calendar (part 2 of 6)
Dawn = bhor · Second (unit of time) = shekend · Minute = minit
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Time & Calendar"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #TimeFrequency,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/013_Time_and_Calendar_p2.png
05_bengali/bengali_07-time-frequency_p3of6_time.png,bengali_07-time-frequency_p3of6_time.png,Bengali,speaksilq_bengali,Time & Calendar,07,time-frequency,time,3,6,13,seafoam,#C6EFE8,#196B5D,yes,2026-09-14 01:00,2026-09-14,01:00,57,"English vs Bengali — Time & Calendar (part 3 of 6)
Quarter to six = poune chhoyta · Early = shokal shokal · Late = deri
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Time & Calendar"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #TimeFrequency,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/014_Time_and_Calendar_p3.png
05_bengali/bengali_07-time-frequency_p4of6_time.png,bengali_07-time-frequency_p4of6_time.png,Bengali,speaksilq_bengali,Time & Calendar,07,time-frequency,time,4,6,12,sky,#CFE6F7,#165583,yes,2026-08-28 01:00,2026-08-28,01:00,23,"English vs Bengali — Time & Calendar (part 4 of 6)
Monday = Shombar · Tuesday = Monggolbar · Wednesday = Budhbar
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Time & Calendar"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #TimeFrequency,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/015_Time_and_Calendar_p4.png
05_bengali/bengali_07-time-frequency_p5of6_time.png,bengali_07-time-frequency_p5of6_time.png,Bengali,speaksilq_bengali,Time & Calendar,07,time-frequency,time,5,6,12,seafoam,#C6EFE8,#196B5D,yes,2026-09-04 01:00,2026-09-04,01:00,37,"English vs Bengali — Time & Calendar (part 5 of 6)
July = Julai · August = Agost · September = September
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Time & Calendar"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #TimeFrequency,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/016_Time_and_Calendar_p5.png
05_bengali/bengali_07-time-frequency_p6of6_time.png,bengali_07-time-frequency_p6of6_time.png,Bengali,speaksilq_bengali,Time & Calendar,07,time-frequency,time,6,6,12,pistachio,#E4F0C4,#556B19,yes,2026-08-19 01:00,2026-08-19,01:00,5,"English vs Bengali — Time & Calendar (part 6 of 6)
Kartik (7th Bengali month) = Kartik · Ogrohayon (8th Bengali month) = Ogrohayon · Poush (9th Bengali month) = Poush
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Time & Calendar"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #TimeFrequency,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/017_Time_and_Calendar_p6.png
05_bengali/bengali_10-family-relationships_p1of5_people.png,bengali_10-family-relationships_p1of5_people.png,Bengali,speaksilq_bengali,Family & People,10,family-relationships,people,1,5,11,lavender,#E1D8F5,#3B1D7C,yes,2026-10-01 13:00,2026-10-01,13:00,92,"English vs Bengali — Family & People (part 1 of 5)
Family = poribar · Mother = ma · Father = baba
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Family & People"", listing 11 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FamilyRelationships,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/018_Family_and_People_p1.png
05_bengali/bengali_10-family-relationships_p2of5_people.png,bengali_10-family-relationships_p2of5_people.png,Bengali,speaksilq_bengali,Family & People,10,family-relationships,people,2,5,11,pistachio,#E4F0C4,#556B19,yes,2026-09-08 01:00,2026-09-08,01:00,45,"English vs Bengali — Family & People (part 2 of 5)
Daughter = meye · Child = shishu · Children / kids = bachcha
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Family & People"", listing 11 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FamilyRelationships,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/019_Family_and_People_p2.png
05_bengali/bengali_10-family-relationships_p3of5_people.png,bengali_10-family-relationships_p3of5_people.png,Bengali,speaksilq_bengali,Family & People,10,family-relationships,people,3,5,11,coral-mist,#FFDCCB,#993200,yes,2026-08-30 01:00,2026-08-30,01:00,27,"English vs Bengali — Family & People (part 3 of 5)
Paternal aunt = fufu · Maternal aunt = khala · Aunt (uncle's wife) = chachi
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Family & People"", listing 11 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FamilyRelationships,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/020_Family_and_People_p3.png
05_bengali/bengali_10-family-relationships_p4of5_people.png,bengali_10-family-relationships_p4of5_people.png,Bengali,speaksilq_bengali,Family & People,10,family-relationships,people,4,5,10,periwinkle,#D9DDF7,#1B287E,yes,2026-08-21 01:00,2026-08-21,01:00,9,"English vs Bengali — Family & People (part 4 of 5)
Daughter-in-law = putrobodhu · Relative = attiyo · Friend = bondhu
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Family & People"", listing 10 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FamilyRelationships,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/021_Family_and_People_p4.png
05_bengali/bengali_10-family-relationships_p5of5_people.png,bengali_10-family-relationships_p5of5_people.png,Bengali,speaksilq_bengali,Family & People,10,family-relationships,people,5,5,10,lemon-ice,#F4F1C4,#676213,yes,2026-09-16 13:00,2026-09-16,13:00,62,"English vs Bengali — Family & People (part 5 of 5)
Baby = shishu · Young person = torun · Old person = briddho
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Family & People"", listing 10 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FamilyRelationships,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/Bengali_Typographics_part1_of_3/022_Family_and_People_p5.png
05_bengali/bengali_11-emotions-feelings_p1of3_people.png,bengali_11-emotions-feelings_p1of3_people.png,Bengali,speaksilq_bengali,Emotions & Feelings,11,emotions-feelings,people,1,3,12,champagne,#F7E7D0,#835616,yes,2026-09-02 01:00,2026-09-02,01:00,33,"English vs Bengali — Emotions & Feelings (part 1 of 3)
Feeling = onubhuti · Happy = khushi · Sad = mon kharap
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Emotions & Feelings"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #EmotionsFeelings,Bengali_Typographics_part3_of_3/091_Emotions_and_Feelings_p1.png
05_bengali/bengali_11-emotions-feelings_p2of3_people.png,bengali_11-emotions-feelings_p2of3_people.png,Bengali,speaksilq_bengali,Emotions & Feelings,11,emotions-feelings,people,2,3,12,aqua-mist,#CDECF2,#1B6574,yes,2026-08-26 13:00,2026-08-26,13:00,20,"English vs Bengali — Emotions & Feelings (part 2 of 3)
Proud = gorbito · Jealous = hingshute · Lonely = eka
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Emotions & Feelings"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #EmotionsFeelings,Bengali_Typographics_part3_of_3/092_Emotions_and_Feelings_p2.png
05_bengali/bengali_11-emotions-feelings_p3of3_people.png,bengali_11-emotions-feelings_p3of3_people.png,Bengali,speaksilq_bengali,Emotions & Feelings,11,emotions-feelings,people,3,3,11,aqua-mist,#CDECF2,#1B6574,yes,2026-09-25 13:00,2026-09-25,13:00,80,"English vs Bengali — Emotions & Feelings (part 3 of 3)
Longing / nostalgia = mon kêmon kora · Missing someone = mone pora · Mind / heart = mon
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Emotions & Feelings"", listing 11 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #EmotionsFeelings,Bengali_Typographics_part3_of_3/093_Emotions_and_Feelings_p3.png
05_bengali/bengali_12-body-parts_p1of5_people.png,bengali_12-body-parts_p1of5_people.png,Bengali,speaksilq_bengali,Body & Health,12,body-parts,people,1,5,13,coral-mist,#FFDCCB,#993200,yes,2026-09-29 01:00,2026-09-29,01:00,87,"English vs Bengali — Body & Health (part 1 of 5)
Body = shorir · Head = matha · Hair = chul
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Body & Health"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #BodyParts,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/047_Body_and_Health_p1.png
05_bengali/bengali_12-body-parts_p2of5_people.png,bengali_12-body-parts_p2of5_people.png,Bengali,speaksilq_bengali,Body & Health,12,body-parts,people,2,5,13,lilac,#EDD9F3,#661D7C,yes,2026-09-13 01:00,2026-09-13,01:00,55,"English vs Bengali — Body & Health (part 2 of 5)
Shoulder = kãdh · Arm = bahu · Hand = hat
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Body & Health"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #BodyParts,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/048_Body_and_Health_p2.png
05_bengali/bengali_12-body-parts_p3of5_people.png,bengali_12-body-parts_p3of5_people.png,Bengali,speaksilq_bengali,Body & Health,12,body-parts,people,3,5,13,champagne,#F7E7D0,#835616,yes,2026-08-23 01:00,2026-08-23,01:00,13,"English vs Bengali — Body & Health (part 3 of 5)
Skin = chamra · Brain = mostishko · Health = shastho
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Body & Health"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #BodyParts,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/049_Body_and_Health_p3.png
05_bengali/bengali_12-body-parts_p4of5_people.png,bengali_12-body-parts_p4of5_people.png,Bengali,speaksilq_bengali,Body & Health,12,body-parts,people,4,5,12,blush,#FFD9E1,#990020,yes,2026-09-06 01:00,2026-09-06,01:00,41,"English vs Bengali — Body & Health (part 4 of 5)
Doctor = daktar · Nurse = nars · Hospital = hashpatal
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Body & Health"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #BodyParts,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/050_Body_and_Health_p4.png
05_bengali/bengali_12-body-parts_p5of5_people.png,bengali_12-body-parts_p5of5_people.png,Bengali,speaksilq_bengali,Body & Health,12,body-parts,people,5,5,12,lavender,#E1D8F5,#3B1D7C,yes,2026-09-21 13:00,2026-09-21,13:00,72,"English vs Bengali — Body & Health (part 5 of 5)
Sick = oshustho · Tired = klanto · I am sick = ami oshustho
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Body & Health"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #BodyParts,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/051_Body_and_Health_p5.png
05_bengali/bengali_14-food-drink_p1of6_food.png,bengali_14-food-drink_p1of6_food.png,Bengali,speaksilq_bengali,Food & Drink,14,food-drink,food,1,6,13,coral-mist,#FFDCCB,#993200,yes,2026-09-19 01:00,2026-09-19,01:00,67,"English vs Bengali — Food & Drink (part 1 of 6)
Food = khabar · Water = pani · Rice (cooked) = bhat
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Food & Drink"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FoodDrink,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/041_Food_and_Drink_p1.png
05_bengali/bengali_14-food-drink_p2of6_food.png,bengali_14-food-drink_p2of6_food.png,Bengali,speaksilq_bengali,Food & Drink,14,food-drink,food,2,6,13,aqua-mist,#CDECF2,#1B6574,yes,2026-10-05 13:00,2026-10-05,13:00,100,"English vs Bengali — Food & Drink (part 2 of 6)
Yoghurt = doi · Cheese = panir · Butter = makhon
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Food & Drink"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FoodDrink,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/042_Food_and_Drink_p2.png
05_bengali/bengali_14-food-drink_p3of6_food.png,bengali_14-food-drink_p3of6_food.png,Bengali,speaksilq_bengali,Food & Drink,14,food-drink,food,3,6,13,periwinkle,#D9DDF7,#1B287E,yes,2026-08-31 01:00,2026-08-31,01:00,29,"English vs Bengali — Food & Drink (part 3 of 6)
Onion = peyaj · Potato = alu · Tomato = tometo
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Food & Drink"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FoodDrink,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/043_Food_and_Drink_p3.png
05_bengali/bengali_14-food-drink_p4of6_food.png,bengali_14-food-drink_p4of6_food.png,Bengali,speaksilq_bengali,Food & Drink,14,food-drink,food,4,6,13,lavender,#E1D8F5,#3B1D7C,yes,2026-09-11 13:00,2026-09-11,13:00,52,"English vs Bengali — Food & Drink (part 4 of 6)
Fruit = phol · Mango = am · Banana = kola
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Food & Drink"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FoodDrink,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/044_Food_and_Drink_p4.png
05_bengali/bengali_14-food-drink_p5of6_food.png,bengali_14-food-drink_p5of6_food.png,Bengali,speaksilq_bengali,Food & Drink,14,food-drink,food,5,6,13,sky,#CFE6F7,#165583,yes,2026-08-18 01:00,2026-08-18,01:00,3,"English vs Bengali — Food & Drink (part 5 of 6)
Tea = cha · Coffee = kofi · Juice = rosh
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Food & Drink"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FoodDrink,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/045_Food_and_Drink_p5.png
05_bengali/bengali_14-food-drink_p6of6_food.png,bengali_14-food-drink_p6of6_food.png,Bengali,speaksilq_bengali,Food & Drink,14,food-drink,food,6,6,13,sand,#EEE4D4,#7C571D,yes,2026-08-24 13:00,2026-08-24,13:00,16,"English vs Bengali — Food & Drink (part 6 of 6)
Plate = plet · Glass = glash · Spoon = chamoch
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Food & Drink"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #FoodDrink,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/046_Food_and_Drink_p6.png
05_bengali/bengali_18-home-household_p1of4_home.png,bengali_18-home-household_p1of4_home.png,Bengali,speaksilq_bengali,Home & Household,18,home-household,home,1,4,13,honeydew,#D9F2D0,#2F6B19,yes,2026-08-30 13:00,2026-08-30,13:00,28,"English vs Bengali — Home & Household (part 1 of 4)
House / home = bari · Room = ghor · Bedroom = shoyonkokkho
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Home & Household"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #HomeHousehold,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/052_Home_and_Household_p1.png
05_bengali/bengali_18-home-household_p2of4_home.png,bengali_18-home-household_p2of4_home.png,Bengali,speaksilq_bengali,Home & Household,18,home-household,home,2,4,13,orchid,#F7D9EE,#7E1B60,yes,2026-10-04 13:00,2026-10-04,13:00,98,"English vs Bengali — Home & Household (part 2 of 4)
Garden = bagan · Courtyard = uthan · Furniture = asbabpotro
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Home & Household"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #HomeHousehold,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/053_Home_and_Household_p2.png
05_bengali/bengali_18-home-household_p3of4_home.png,bengali_18-home-household_p3of4_home.png,Bengali,speaksilq_bengali,Home & Household,18,home-household,home,3,4,12,aqua-mist,#CDECF2,#1B6574,yes,2026-09-05 13:00,2026-09-05,13:00,40,"English vs Bengali — Home & Household (part 3 of 4)
Fan = phêan · Air conditioner = esi · Refrigerator = phrij
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Home & Household"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #HomeHousehold,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/054_Home_and_Household_p3.png
05_bengali/bengali_18-home-household_p4of4_home.png,bengali_18-home-household_p4of4_home.png,Bengali,speaksilq_bengali,Home & Household,18,home-household,home,4,4,12,pistachio,#E4F0C4,#556B19,yes,2026-09-18 01:00,2026-09-18,01:00,65,"English vs Bengali — Home & Household (part 4 of 4)
Clock / watch = ghori · Curtain = porda · Carpet / mat = matur
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Home & Household"", listing 12 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #HomeHousehold,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/055_Home_and_Household_p4.png
05_bengali/bengali_19-clothing-accessories_p1of3_home.png,bengali_19-clothing-accessories_p1of3_home.png,Bengali,speaksilq_bengali,Clothing & Personal Items,19,clothing-accessories,home,1,3,10,orchid,#F7D9EE,#7E1B60,yes,2026-09-14 13:00,2026-09-14,13:00,58,"English vs Bengali — Clothing & Personal Items (part 1 of 3)
Clothes = kapor · Shirt = shart · Trousers = pêant
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Clothing & Personal Items"", listing 10 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #ClothingAccessories,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/056_Clothing_and_Personal_Items_p1.png
05_bengali/bengali_19-clothing-accessories_p2of3_home.png,bengali_19-clothing-accessories_p2of3_home.png,Bengali,speaksilq_bengali,Clothing & Personal Items,19,clothing-accessories,home,2,3,10,sage,#DCE7D5,#356317,yes,2026-10-01 01:00,2026-10-01,01:00,91,"English vs Bengali — Clothing & Personal Items (part 2 of 3)
Sandals = sêandel · Socks = moja · Sweater = sweter
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Clothing & Personal Items"", listing 10 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #ClothingAccessories,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/057_Clothing_and_Personal_Items_p2.png
05_bengali/bengali_19-clothing-accessories_p3of3_home.png,bengali_19-clothing-accessories_p3of3_home.png,Bengali,speaksilq_bengali,Clothing & Personal Items,19,clothing-accessories,home,3,3,9,blush,#FFD9E1,#990020,yes,2026-08-27 01:00,2026-08-27,01:00,21,"English vs Bengali — Clothing & Personal Items (part 3 of 3)
Necklace = har · Bangle = churi · Earring = kaner dul
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Clothing & Personal Items"", listing 9 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #ClothingAccessories,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/058_Clothing_and_Personal_Items_p3.png
05_bengali/bengali_20-shopping-money_p1of4_home.png,bengali_20-shopping-money_p1of4_home.png,Bengali,speaksilq_bengali,Shopping & Money,20,shopping-money,home,1,4,11,lemon-ice,#F4F1C4,#676213,yes,2026-10-06 13:00,2026-10-06,13:00,102,"English vs Bengali — Shopping & Money (part 1 of 4)
Money = taka · Price = dam · Cost = khoroch
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Shopping & Money"", listing 11 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #ShoppingMoney,Bengali_Typographics_part3_of_3/077_Shopping_and_Money_p1.png
05_bengali/bengali_20-shopping-money_p2of4_home.png,bengali_20-shopping-money_p2of4_home.png,Bengali,speaksilq_bengali,Shopping & Money,20,shopping-money,home,2,4,11,sage,#DCE7D5,#356317,yes,2026-09-21 01:00,2026-09-21,01:00,71,"English vs Bengali — Shopping & Money (part 2 of 4)
Coin = poysha · Note (banknote) = not · Card = kard
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Shopping & Money"", listing 11 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #ShoppingMoney,Bengali_Typographics_part3_of_3/078_Shopping_and_Money_p2.png
05_bengali/bengali_20-shopping-money_p3of4_home.png,bengali_20-shopping-money_p3of4_home.png,Bengali,speaksilq_bengali,Shopping & Money,20,shopping-money,home,3,4,10,rose-quartz,#F7D6D0,#832716,yes,2026-09-27 13:00,2026-09-27,13:00,84,"English vs Bengali — Shopping & Money (part 3 of 4)
Savings = shonchoy · Tax = kor · Bill = bil
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Shopping & Money"", listing 10 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #ShoppingMoney,Bengali_Typographics_part3_of_3/079_Shopping_and_Money_p3.png
05_bengali/bengali_20-shopping-money_p4of4_home.png,bengali_20-shopping-money_p4of4_home.png,Bengali,speaksilq_bengali,Shopping & Money,20,shopping-money,home,4,4,10,peach,#FFE3C9,#994A00,yes,2026-09-10 13:00,2026-09-10,13:00,50,"English vs Bengali — Shopping & Money (part 4 of 4)
I'm just looking = ami just dekhchhi · Give me one kilo = ek kejie den · Kilogram = keji
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Shopping & Money"", listing 10 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #ShoppingMoney,Bengali_Typographics_part3_of_3/080_Shopping_and_Money_p4.png
05_bengali/bengali_21-colours_p1of2_home.png,bengali_21-colours_p1of2_home.png,Bengali,speaksilq_bengali,Colours & Shapes,21,colours,home,1,2,13,rose-quartz,#F7D6D0,#832716,yes,2026-09-07 13:00,2026-09-07,13:00,44,"English vs Bengali — Colours & Shapes (part 1 of 2)
Colour = rong · Red = lal · Blue = nil
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Colours & Shapes"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #Colours,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/059_Colours_and_Shapes_p1.png
05_bengali/bengali_21-colours_p2of2_home.png,bengali_21-colours_p2of2_home.png,Bengali,speaksilq_bengali,Colours & Shapes,21,colours,home,2,2,13,rose-quartz,#F7D6D0,#832716,yes,2026-08-18 13:00,2026-08-18,13:00,4,"English vs Bengali — Colours & Shapes (part 2 of 2)
Silver = rupali · Light (shade) = halka · Dark (shade) = gaaro
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Colours & Shapes"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #Colours,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/060_Colours_and_Shapes_p2.png
05_bengali/bengali_22-travel-transport_p1of4_travel.png,bengali_22-travel-transport_p1of4_travel.png,Bengali,speaksilq_bengali,Travel & Transport,22,travel-transport,travel,1,4,13,mint,#C8F0DE,#196B46,yes,2026-09-12 13:00,2026-09-12,13:00,54,"English vs Bengali — Travel & Transport (part 1 of 4)
Travel / journey = bhromon · Trip = jatra · Vehicle / car = gari
Learn Bengali and 20+ more at Speaksilq.com","Pastel vocabulary card titled ""English vs Bengali"", subtitle ""Travel & Transport"", listing 13 English words with their Bengali romanisations.",#SpeakSilq #LearnBengali #Bengali #LanguageLearning #Vocabulary #TravelTransport,Bengali_Typographics_part3_of_3/Bengali_Typographics_part2_of_3/069_Travel_and_Transport_p1.png
